system,ID,Donor,Aux,Bridge,Anchor,functional,state,symmetry,energy_eV,wavelength_nm,oscillator_strength,normal_termination,log_file,checkpoint_file,formatted_checkpoint_file
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,26,Singlet-?Sym,5.7276,216.47,0.0152,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,27,Singlet-?Sym,5.773,214.76,0.0136,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,28,Singlet-?Sym,5.8055,213.56,0.0182,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,29,Singlet-?Sym,5.8776,210.94,0.032,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,30,Singlet-?Sym,5.9208,209.41,0.0346,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,1,Singlet-?Sym,2.7209,455.67,1.5065,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,2,Singlet-?Sym,3.4786,356.42,0.1059,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,3,Singlet-?Sym,3.8605,321.16,0.0653,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,4,Singlet-?Sym,3.9386,314.8,0.0366,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,5,Singlet-?Sym,4.1825,296.43,0.0552,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,6,Singlet-?Sym,4.4178,280.65,0.0083,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,7,Singlet-?Sym,4.432,279.75,0.2989,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,8,Singlet-?Sym,4.7626,260.33,0.0667,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,9,Singlet-?Sym,4.9335,251.31,0.0057,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,10,Singlet-?Sym,4.9903,248.45,0.0005,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,11,Singlet-?Sym,5.0096,247.5,0.1537,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,12,Singlet-?Sym,5.1219,242.07,0.0039,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,13,Singlet-?Sym,5.1983,238.51,0.0005,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,14,Singlet-?Sym,5.2532,236.01,0.1343,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,15,Singlet-?Sym,5.3032,233.79,0.0061,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,16,Singlet-?Sym,5.355,231.53,0.0139,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,17,Singlet-?Sym,5.422,228.67,0.0079,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,18,Singlet-?Sym,5.4335,228.18,0.1665,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,19,Singlet-?Sym,5.5102,225.01,0.0922,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,20,Singlet-?Sym,5.531,224.16,0.1403,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,21,Singlet-?Sym,5.5877,221.89,0.0292,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,22,Singlet-?Sym,5.7198,216.76,0.0156,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,23,Singlet-?Sym,5.7522,215.54,0.0292,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,24,Singlet-?Sym,5.7784,214.56,0.0457,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,25,Singlet-?Sym,5.7984,213.83,0.0213,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,26,Singlet-?Sym,5.8282,212.73,0.0312,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,27,Singlet-?Sym,5.8379,212.38,0.0053,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,28,Singlet-?Sym,5.8734,211.09,0.0126,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,29,Singlet-?Sym,5.9151,209.61,0.016,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D11_PTZ_NONE_TT_CAA,D11,PTZ,NONE,TT,CAA,CAMB3LYP,30,Singlet-?Sym,5.9233,209.32,0.016,True,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.log,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D11_PTZ_NONE_TT_CAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,1,Singlet-?Sym,2.6595,466.19,1.7632,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,2,Singlet-?Sym,3.306,375.03,0.0001,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,3,Singlet-?Sym,3.4303,361.44,0.0496,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,4,Singlet-?Sym,3.8566,321.49,0.0486,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,5,Singlet-?Sym,3.9303,315.46,0.1143,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,6,Singlet-?Sym,4.1062,301.95,0.1404,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,7,Singlet-?Sym,4.1789,296.69,0.1227,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,8,Singlet-?Sym,4.3953,282.08,0.0644,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,9,Singlet-?Sym,4.5448,272.81,0.0083,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,10,Singlet-?Sym,4.6394,267.24,0.0995,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,11,Singlet-?Sym,4.6469,266.81,0.0999,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,12,Singlet-?Sym,4.7355,261.82,0.1571,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,13,Singlet-?Sym,4.875,254.33,0.057,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,14,Singlet-?Sym,4.9198,252.01,0.0082,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,15,Singlet-?Sym,5.0164,247.16,0.0024,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,16,Singlet-?Sym,5.0916,243.51,0.0778,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,17,Singlet-?Sym,5.1327,241.56,0.0096,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,18,Singlet-?Sym,5.1691,239.86,0.0004,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,19,Singlet-?Sym,5.1795,239.37,0.042,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,20,Singlet-?Sym,5.2296,237.08,0.0433,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,21,Singlet-?Sym,5.267,235.4,0.0004,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,22,Singlet-?Sym,5.3554,231.51,0.1087,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,23,Singlet-?Sym,5.385,230.24,0.1156,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,24,Singlet-?Sym,5.4163,228.91,0.0753,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,25,Singlet-?Sym,5.4695,226.68,0.1449,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,26,Singlet-?Sym,5.5232,224.48,0.0249,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,27,Singlet-?Sym,5.5469,223.52,0.0075,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,28,Singlet-?Sym,5.5766,222.33,0.0645,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,29,Singlet-?Sym,5.6746,218.49,0.0412,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D12_PTZ_NONE_TT_RAA,D12,PTZ,NONE,TT,RAA,CAMB3LYP,30,Singlet-?Sym,5.712,217.06,0.0147,True,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.log,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.chk,04B_D12_PTZ_NONE_TT_RAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,1,Singlet-?Sym,2.5415,487.84,1.2119,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,2,Singlet-?Sym,3.21,386.24,0.3466,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,3,Singlet-?Sym,3.4834,355.92,0.0426,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,4,Singlet-?Sym,3.8292,323.79,0.0327,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,5,Singlet-?Sym,4.0379,307.05,0.0089,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,6,Singlet-?Sym,4.1816,296.5,0.0219,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
